"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006816","calcium ion transport","63/2081","452/28564",5.42837647105268e-07,3.48352021125139e-05,2.5954732872937e-05,"Atg5/Cdh23/Jsrp1/Camk2b/Anxa6/Atp2a3/Vmp1/Cacna1g/Pik3cg/Ahr/Calm1/Slc24a4/Ryr2/Catsper3/Cacna1d/Ednrb/Cacna1i/Vdr/Srl/Lhcgr/Diaph1/Nfatc1/Plce1/Adrb1/Cacna1b/Grin1/Abl1/Cacnb4/Slc24a5/Plcb1/Jph2/Chrna4/Tmem38b/Slc9a1/Plch2/Ucn/Wfs1/Nos1/Bhlha15/Gimap5/Gimap3/Crhr2/Adcyap1r1/Dysf/Itpr1/Atp2b2/Cacna1c/Cacna2d4/Itpr2/Lilra5/Tex101/Trpm1/Prkcb/Atp2a1/Plpp4/Tpcn2/Gas6/Cacna1a/Gnao1/Jph3/Npsr1/Thy1/Cacna2d2",63
"GO:0006898","receptor-mediated endocytosis","44/2081","273/28564",5.63974728565557e-07,3.52792258776639e-05,2.6285562537036e-05,"Cxcr2/Ackr3/Marco/Dnm3/Lilrb4b/Kif3a/Prkca/Rala/Angpt1/Tfrc/Cd320/Tbc1d5/Entrep1/Gpr107/Dnm1/Ldlrad3/Sh3gl2/Dnajc6/Sgip1/Pcsk9/Eps15/Rspo1/Hspg2/Magi2/Lrpap1/Grk3/Tfr2/Rnf216/Iqsec1/Clec9a/Apoe/Ceacam1/Siglech/Sh3gl3/Arrb1/Fchsd2/Adm/Itgam/Dmbt1/Tpcn2/Vac14/Ldlr/Snap91/Dnajc13",44
"GO:0035296","regulation of tube diameter","33/2081","179/28564",6.83069625097387e-07,4.13395958473573e-05,3.08009743657521e-05,"Avpr1b/Adora1/Atg5/Avpr1a/Asic2/Cacna1g/Uts2r/Itgb1bp1/Ahr/Hif1a/Bdkrb2/F2rl1/Ednrb/Ptk2/Uts2b/Ptprm/Rock1/Adrb1/Abl1/Adra1d/Edn2/Ece1/Ucn/Adra2c/Tgfbr3/Nos1/Grip2/Cacna1c/Apoe/Klk1b1/Adm/Plekha7/Agtr2",33
"GO:0097746","blood vessel diameter maintenance","33/2081","179/28564",6.83069625097387e-07,4.13395958473573e-05,3.08009743657521e-05,"Avpr1b/Adora1/Atg5/Avpr1a/Asic2/Cacna1g/Uts2r/Itgb1bp1/Ahr/Hif1a/Bdkrb2/F2rl1/Ednrb/Ptk2/Uts2b/Ptprm/Rock1/Adrb1/Abl1/Adra1d/Edn2/Ece1/Ucn/Adra2c/Tgfbr3/Nos1/Grip2/Cacna1c/Apoe/Klk1b1/Adm/Plekha7/Agtr2",33
"GO:0021953","central nervous system neuron differentiation","37/2081","213/28564",6.88894745399939e-07,4.13559071351383e-05,3.08131274491704e-05,"Lhx4/Nr2e1/Kifbp/Adarb1/Ubb/Pafah1b1/Prkca/Sox4/Spock1/Ntrk2/Ptk2/Shank3/Faim2/D16Ertd472e/Olig2/Nrxn1/Lmx1b/Lhx6/Zeb2/Rapgef2/Dclk2/Lmo4/Ephb2/Pax7/Chd5/Plxna4/Grid2/Emx1/Gata2/Wnt7a/Atp2b2/Sox5/Cacna1a/Nfix/Disc1/Nrp1/Lingo1",37
"GO:0060562","epithelial tube morphogenesis","57/2081","397/28564",7.0928086492659e-07,4.22390940681083e-05,3.14711652825112e-05,"Rab23/Cxcr2/Kif26b/Enah/Specc1l/Kif3a/Hand1/Ccl11/Ahr/Sostdc1/Hif1a/Ryr2/Rala/Sox4/Dlg5/Mmp14/Nfatc4/Angpt1/Celsr1/Shank3/Vdr/Etv5/Robo1/T/Sox8/Slc12a2/Nfatc1/Lrp5/Gata3/Abl1/Eng/Zeb2/Src/Bmp7/Lama5/Notch2/Lmo4/Map3k7/Tnc/Clic4/Wnt4/Epha2/Ctnnbip1/Fzd1/Foxp1/Ret/Megf8/Tead2/Folr1/Adm/Col4a1/Gatad2a/Dnaaf1/Nrp1/Bbs4/Smad3/Agtr2",57
"GO:0010632","regulation of epithelial cell migration","41/2081","249/28564",7.64385353859742e-07,4.51594013819994e-05,3.36470044234501e-05,"Map4k4/Dusp10/Sash1/Nr2e1/Col18a1/Itga3/Jup/Prkca/Itgb1bp1/Pik3cg/Hif1a/Capn7/Angpt1/Ptk2/Adgrb1/Plg/Ptprm/Hbegf/Gata3/Abl1/Dab2ip/Src/Plpp3/Zc3h12a/Epha2/Tgfbr3/Coro1c/Tac1/Gata2/Iqsec1/Wnt7a/Foxp1/Prkd2/Apoe/Ceacam1/Fgf4/Nrp1/Bmper/Ets1/Robo4/Map2k5",41
"GO:0042886","amide transport","60/2081","429/28564",8.92680751279981e-07,5.15125233529316e-05,3.83805375642123e-05,"Map4k4/Inhbb/Adora1/Kmo/Gnaz/Avpr1a/Abca13/Doc2b/Rph3al/Slc46a1/Stxbp4/Gip/Hif1a/Sox4/Ntrk2/Pde8b/F2rl1/Fam3d/Cacna1d/Mafa/Kalrn/Fam3b/Prkn/Cpt1a/Lrp5/Syt7/Apba1/Ffar4/Ccdc186/Plcb1/Gnas/Myt1/Foxo1/S100a8/S100a9/Lepr/Slc1a7/Camk2n1/Ucn/Tbc1d1/Nos1/Ptpn11/Tfr2/Crhr2/Abcg2/Rab11fip5/Itpr1/Cacna1c/Slc17a6/Arrb1/Folr1/Nucb2/Prkcb/Brsk2/Kcnq1/Ano1/Arhgef7/Gnao1/Snx19/Myrip",60
"GO:0033674","positive regulation of kinase activity","61/2081","440/28564",9.79015943097628e-07,5.56320204612118e-05,4.14498594148767e-05,"Adora1/Sash1/Map3k5/Marcks/Kitl/Phb/Axin2/Map2k6/Itgb1bp1/Pik3cg/Tcl1b2/Tcl1/Nedd9/Ror2/Ntrk2/Angpt1/Ptk2/Lrrk2/Robo1/Map3k4/Alk/Nrxn1/Ccny/Egr1/Hbegf/Abi1/Abl1/Dab2ip/Zeb2/Mertk/Tpx2/Src/Ptpn1/Rapgef2/Pdgfc/Ntrk1/Lmo4/Map3k7/Epha8/Epha2/Prkag2/Mapre3/Ucn/Fgfr3/Dok7/Adra2c/Tlr1/Pdgfa/Tgfa/Ret/Ccnd2/Lilra5/Ceacam1/Lat/Ccnd1/Gas6/Mt3/Vac14/Tnfaip8l3/Map2k5/Ddx3x",61
"GO:0007626","locomotory behavior","43/2081","270/28564",1.04695852898146e-06,5.90421158313482e-05,4.39906259107121e-05,"Oprm1/Cdh23/Myo15a/Pmp22/Pafah1b1/Sez6/Gip/Mapt/Selenop/Oxr1/Celsr1/Shank3/Lrrk2/Zdhhc8/Etv5/Kalrn/Prkn/Btbd9/Alk/Fshr/Egr1/Apba1/Cacna1b/Grin1/Lmx1b/Cacnb4/Abhd12/Chrna4/Gpr88/Lepr/Asl/Atp2b2/Cacna1c/Ccnd2/Eps8/Apoe/Otog/Nav2/Apba2/Shank2/Cacna1a/Gnao1/Aplp2",43
"GO:0030534","adult behavior","34/2081","191/28564",1.07898764945129e-06,6.03908576128976e-05,4.49955356150283e-05,"Oprm1/Cdh23/Pmp22/Pafah1b1/Sez6/Gip/Mapt/Rnf180/Oxr1/Shank3/Kalrn/Grik1/Prkn/Btbd9/Alk/Nrxn1/Sptbn2/Nrxn2/Grin1/Cacnb4/Abhd12/a/Chrna4/Nr4a3/Nos1/Sdk1/Cacna1c/Ccnd2/Eps8/Otog/Shank2/Cacna1a/Bbs4/Ulk4",34
"GO:0062009","secondary palate development","11/2081","27/28564",1.30467472993814e-06,7.1940731034515e-05,5.36010226280239e-05,"Jag2/Itgb8/Mmp25/Tshz1/Itgb6/Fzd1/Tgfbr3/Wnt7a/Gabrb3/Lrrc32/Wnt11",11
"GO:0035249","synaptic transmission, glutamatergic","26/2081","127/28564",1.32440710332026e-06,7.24918123317354e-05,5.40116178590902e-05,"Serpine2/Adora1/Kmo/Ngfr/Shc3/Ror2/Ntrk2/Peg13/Shank3/Lrrk2/Grik1/Prkn/Grm4/Nrxn1/Grin1/Cacnb4/Ntrk1/Ucn/Grid2/Grik5/Tshz3/Slc17a6/Shank2/Cacna1a/Disc1/Grik4",26
"GO:0003012","muscle system process","60/2081","436/28564",1.52944995372929e-06,8.0052788196165e-05,5.96450890870208e-05,"Hdac4/Adora1/Jsrp1/Anxa6/Cacna1g/Jup/Prkca/Map2k6/Calm1/Bdkrb2/Ryr2/Jarid2/Neurog1/Smad5/Ndufs6/Adk/Cacna1d/Atp8a2/Ednrb/Ptk2/Srl/Pkp2/Gsk3b/Pde9a/Rock1/Nedd4l/Nfatc1/Adrb1/Foxo1/Pdlim5/Nr4a3/Tmem38b/Edn2/Zc3h12a/Slc9a1/Ece1/Kcnh2/Ucn/Adra2c/Apbb2/Nos1/Klf15/Grip2/Foxp1/Prok2/Cacna1c/Kcna1/Tshz3/Klk1b1/Myh14/Myod1/Atp2a1/Tnnt3/Kcnq1/Tpcn2/Hcn4/Smad3/Tpm1/Scn5a/Agtr2",60
"GO:0031644","regulation of nervous system process","35/2081","204/28564",1.82867541882154e-06,9.32373960116956e-05,6.94685708851529e-05,"Adora1/Oprm1/Avpr1a/Tac4/Ngfr/Baiap2/Lpin1/Ednrb/Shank3/Lrrk2/Gsk3b/Grik1/Prkn/Tbc1d24/Tnfrsf21/Nrxn1/Nrxn2/Myrf/Il33/Grin1/Dlgap4/Src/Chrna4/Kcnc4/Dlgap3/Slc9a1/Adra2c/Nos1/Cux2/Tac1/Wnt7a/Grip2/Tenm4/Dlgap2/Igsf9b",35
"GO:0032350","regulation of hormone metabolic process","15/2081","51/28564",2.12421338624464e-06,0.000104030555573718,7.75102516075e-05,"Hif1a/Bmp6/Pde8b/Lhcgr/Fshr/Egr1/Gal/Gata3/Myt1/Wnt4/Por/Hpn/Prmt3/Dkk3/Cacna1a",15
"GO:0042060","wound healing","55/2081","392/28564",2.2673002610906e-06,0.000110312308127833,8.21906093958471e-05,"Fer1l5/Col3a1/Fzd7/Serpine2/Cd34/Anxa6/Prkca/Hif1a/Adtrp/F2rl1/Anxa8/Ptk2/Mrtfa/Fbln1/Celsr1/Tafa5/Plg/Hbegf/Slc12a2/Syt7/Kank1/Hps1/Adrb1/Col5a1/Eng/Itgb6/Mertk/Gnas/S100a9/S100a10/Notch2/Plpp3/Ephb2/Wnt4/Pdpn/Ajap1/Hgfac/Adra2c/Bloc1s4/Arhgap24/Hps4/Pdgfa/Dysf/Gata2/Wnt7a/Tspan9/Apoe/Ceacam1/Hps5/Gas6/Chmp1a/St3gal4/Pou2f3/Smad3/Tpm1",55
"GO:1904950","negative regulation of establishment of protein localization","29/2081","155/28564",2.32197245383829e-06,0.000111514599654015,8.30864031190083e-05,"Rab23/Map4k4/Inhbb/Oprm1/Gnaz/Os9/Mapt/Itgb1bp1/Adtrp/Pde8b/F2rl1/Fam3d/Angpt1/Lrrk2/Prkn/Pkig/Foxo1/Tbc1d1/Nos1/Ptpn11/Crhr2/Rab11fip5/Apoe/Bag3/Kcnq1/Gnao1/Ei24/Neo1/Coro2b",29
"GO:0051402","neuron apoptotic process","49/2081","337/28564",2.89983573291224e-06,0.000135763378589929,0.0001011534887568,"Hdac4/Bok/Unc5b/Adarb1/Nlrp1b/Ngfr/Hif1a/Dio3/Ntrk2/Il6st/Thrb/Nfatc4/Oxr1/Angpt1/Faim2/Gsk3b/Prkn/Tnfrsf21/Msh2/Rock1/Egr1/Optn/Gata3/Grin1/Abl1/Vstm2l/Trim2/Ntrk1/Mcl1/Cntfr/Nr4a3/Pcsk9/Fgfr3/Wfs1/Nos1/Grid2/Apoe/Grik5/Gabrb3/Arrb1/Itgam/Ccnd1/Lig4/Star/Cacna1a/Nfix/Mt3/Nrp1/Agtr2",49
"GO:0055074","calcium ion homeostasis","50/2081","347/28564",3.00095057823365e-06,0.00013961922565232,0.000104026372346797,"Bok/Adora1/Atg5/Cdh23/Jsrp1/Anxa6/Atp2a3/Prkca/Calm1/Slc24a4/Ryr2/Vdr/Thada/Lhcgr/Diaph1/Plce1/Grin1/Abl1/Cacnb4/Slc24a5/Plcb1/Jph2/Vapb/Gnas/Tmem38b/Edn2/Camk2n1/Plch2/Fgfr3/Wfs1/Gpr12/Itpr1/Atp2b2/Cacna1c/Itpr2/Apoe/Tex101/Sv2b/Adm/Nucb2/Prkcb/Atp2a1/Tpcn2/Slc10a7/Cacna1a/Jph3/Disc1/Npsr1/Thy1/Nptn",50
"GO:0007517","muscle organ development","53/2081","377/28564",3.23959914294349e-06,0.00014978618646007,0.000111601489925919,"Col19a1/Col3a1/Hdac4/Popdc3/Adarb1/Hand1/Pmp22/Dpf3/Gsc/Ryr2/Pitx1/Neurog1/Angpt1/Adgrb1/Rbfox1/Mrtfb/Pkp2/Sox8/Luc7l/Lemd2/Mymx/Hdgfl2/Svil/Egr1/Rxra/Eng/Alx4/Jph2/Lama5/Myt1/Fxr1/Mbnl1/Cntfr/Dmrta2/Hivep3/Pax7/Fzd1/Msx1/Tgfbr3/Foxk1/Crhr2/Dysf/Foxp1/Klk1b1/Myh14/Myod1/Large1/Nfix/Zfpm1/Fbxo22/Smad3/Tpm1/Ky",53
"GO:0051048","negative regulation of secretion","36/2081","218/28564",3.27971348865526e-06,0.000150704859318208,0.000112285967327645,"Map4k4/Inhbb/Adora1/Oprm1/Gnaz/Bcr/Abr/Uts2r/Trim9/Adtrp/Neurog1/Pde8b/F2rl1/Fam3d/Kalrn/Prkn/Tcp11/Pou5f1/Ffar4/Atp9a/Gnas/Foxo1/Edn2/Ucn/Tbc1d1/Nos1/Ptpn11/Crhr2/Rab11fip5/Apoe/Nucb2/Kcnq1/Gnao1/Npsr1/Neo1/Agtr2",36
"GO:0042063","gliogenesis","53/2081","378/28564",3.5057811369402e-06,0.000157211052911945,0.000117133549844882,"Col3a1/Serpine2/Slc45a3/Dusp10/Nr2e1/Pmp22/Pafah1b1/Sox4/Ror2/Ntrk2/Il6st/Matn2/Ndrg1/Ptk2/Shank3/Eif2b5/Etv5/Olig2/Sox8/Tnfrsf21/Daam2/Myrf/Il33/Grin1/Abl1/Lamc3/Dab2ip/Nkx2-2os/S100a8/S100a9/Lepr/Plpp3/Pou3f1/Casz1/Fgfr3/Dtx1/Ptpn11/Emx1/Klf15/Sox5/Ercc2/Tenm4/Mapk3/Itgam/Ano1/Arhgef7/Arhgef10/Nfix/Mt3/Disc1/Ldlr/Lingo1/Ulk4",53
"GO:0043270","positive regulation of monoatomic ion transport","42/2081","274/28564",3.79312839092703e-06,0.000167077205574324,0.000124484543704731,"Adora1/Asic2/Vmp1/Calm1/Ryr2/Wnk2/Cacna1d/Shank3/Nherf2/Lhcgr/Nedd4l/Gal/Kcnip2/Adrb1/Grin1/Abl1/Cacnb4/Plcb1/Jph2/Gnas/Slc9a1/Ephb2/Kcnh2/Dpp6/Ucn/Wfs1/Nos1/Gimap5/Gimap3/Crhr2/Adcyap1r1/Itpr1/Atp2b2/Cacna1c/Kcna1/Lilra5/Tex101/Kcnc1/Kcnq1/Npsr1/Thy1/Scn5a",42
"GO:0071772","response to BMP","33/2081","193/28564",3.83872449137759e-06,0.000167107983121724,0.000124507475192789,"Inhbb/Fstl4/Fam83g/Itga3/Dlx3/Sostdc1/Bmp6/Hivep1/Ror2/Smad5/Rgmb/Lemd2/Scube3/Crim1/Egr1/Rnf165/Gata3/Abl1/Eng/Crb2/Bmp7/Notch2/Trim33/Fzd1/Msx1/Tgfbr3/Kcp/Megf8/Mapk3/Nfix/Zfp423/Bmper/Neo1",33
"GO:0071773","cellular response to BMP stimulus","33/2081","193/28564",3.83872449137759e-06,0.000167107983121724,0.000124507475192789,"Inhbb/Fstl4/Fam83g/Itga3/Dlx3/Sostdc1/Bmp6/Hivep1/Ror2/Smad5/Rgmb/Lemd2/Scube3/Crim1/Egr1/Rnf165/Gata3/Abl1/Eng/Crb2/Bmp7/Notch2/Trim33/Fzd1/Msx1/Tgfbr3/Kcp/Megf8/Mapk3/Nfix/Zfp423/Bmper/Neo1",33
"GO:0030100","regulation of endocytosis","39/2081","248/28564",4.4459867050025e-06,0.000188451609245754,0.000140410012884397,"Abca13/Kif3a/Epn2/Ankfy1/Prkca/Rala/F2rl1/Angpt1/Lrrk2/Prkn/Btbd9/Tbc1d5/Rock1/Nedd4l/Syt7/Dnm1/Snph/Src/Lbp/Ptpn1/Arfgap1/Sh3gl2/Dnajc6/Pcsk9/Rspo1/Magi2/Lrpap1/Tfr2/Actb/Rnf216/Gata2/Iqsec1/Apoe/Sh3gl3/Arrb1/Vac14/Cdh13/Rab4a/Snap91",39
"GO:0051894","positive regulation of focal adhesion assembly","11/2081","30/28564",4.45559957378461e-06,0.000188451609245754,0.000140410012884397,"Map4k4/Itgb1bp1/Rock1/Abl1/S100a10/Col16a1/Wnt4/Ptpn11/Nrp1/Thy1/Smad3",11
"GO:0006887","exocytosis","53/2081","382/28564",4.78757469644199e-06,0.000199098916426336,0.000148343023084698,"Stxbp5/Bcr/Doc2b/Rph3al/Abr/Cacna1g/Tac4/Prkca/Llgl2/Exoc7/Trim9/Rala/Cplx2/F2rl1/Ptgdr/Ywhaz/Cacna1i/Lrrk2/Prkn/Tcp11/Pou5f1/Rab12/Syt12/Sptbn2/Syt7/Cacna1b/Cacnb4/Vps18/Arfgef2/Atp9a/S100a10/Nr4a3/Stx17/Clnk/Scrn1/Rab11fip5/Gata2/Wnt7a/Cacna1c/Nlrp5/Grik5/Sv2b/Syt17/Prkcb/Lat/Itgam/Brsk2/Tpcn2/Cacna1a/Gnao1/Snx19/Pdcd6ip/Btk",53
"GO:0071695","anatomical structure maturation","45/2081","305/28564",4.90841841419102e-06,0.000201868876658773,0.000150406842828569,"Tfcp2l1/L3mbtl3/Bcl11a/Pmp22/Hif1a/Slc24a4/Catsper3/Ednrb/Lrrk2/Gsk3b/Sox8/Anks1/Tcp11/Catsperd/Epas1/Nrxn1/Gal/Kcnip2/Gata3/Grin1/Lhx6/Plcb1/Fam210b/Runx3/Epha8/Fgfr3/Pebp1/Rflna/Bhlha15/Gata2/Grip2/Ret/Pde3a/Ercc2/Xylt1/Cdkn1c/Gpat4/Cacna1a/Lyl1/Nfix/Zbtb16/Fem1b/Iqcf1/Slc22a14/Btk",45
"GO:0001818","negative regulation of cytokine production","44/2081","296/28564",5.11464017760856e-06,0.000209194403747902,0.000155864887772235,"Twist2/Inhbb/Cd34/Atg5/Lilrb4b/Epx/Trib2/Serpinb1b/Cd83/F2rl1/Angpt1/Fbln1/Pglyrp2/Tnfrsf21/Ptprs/Ppm1b/Socs5/Il33/Ffar4/Gata3/Mertk/Sirpa/Lbp/Slc2a10/Zc3h12a/Ephb2/Epha2/Oas3/Oas1f/Gimap5/Gimap3/Lilra5/Ceacam1/Furin/Lrrc32/Wnt11/Arrb1/Gas6/N4bp1/Zfpm1/Nptn/Map2k5/Traip/Btk",44
"GO:0001894","tissue homeostasis","42/2081","278/28564",5.50083448762511e-06,0.000218974395325569,0.000163151685422441,"Rp1/Col3a1/Adora1/Inava/Ush2a/Cd34/Cdh23/Pbld2/Poc1b/Acaca/Prkca/Bdkrb2/Dlk1/Slc28a3/Ercc6/Angpt1/Tfrc/Fshr/Slc12a2/Ppargc1b/Mbp/Nanos1/Crb2/Src/Gnas/Abca4/Whrn/Sh3gl2/Apbb2/Ptpn11/Gata2/Ceacam1/Ush1c/Tjp1/Lrrk1/Muc2/Muc5ac/Nfix/Kmt2a/Cyp19a1/Bbs4/Lca5",42
"GO:0022604","regulation of cell morphogenesis","42/2081","278/28564",5.50083448762511e-06,0.000218974395325569,0.000163151685422441,"Plxna2/Marcks/Camk2b/Bcl11a/Kif3a/Pafah1b1/Ccl11/Fmnl1/Rnf157/Baiap2/Myo10/Ptk2/Kalrn/Ttc3/Prkn/Tbc1d24/Cpne5/Cul7/Myl12b/Rhoq/Diaph1/Nedd4l/Kank1/Ntng2/Fmnl2/Src/Tnik/Mpl/Ephb2/Pdpn/Coro1c/Cux2/Plxna4/Eps8/Hpn/Myh14/Syt17/Arhgef18/Fbxo31/Rhou/Tpm1/Phip",42
"GO:0060249","anatomical structure homeostasis","42/2081","278/28564",5.50083448762511e-06,0.000218974395325569,0.000163151685422441,"Rp1/Col3a1/Adora1/Inava/Ush2a/Cd34/Cdh23/Pbld2/Poc1b/Acaca/Prkca/Bdkrb2/Dlk1/Slc28a3/Ercc6/Angpt1/Tfrc/Fshr/Slc12a2/Ppargc1b/Mbp/Nanos1/Crb2/Src/Gnas/Abca4/Whrn/Sh3gl2/Apbb2/Ptpn11/Gata2/Ceacam1/Ush1c/Tjp1/Lrrk1/Muc2/Muc5ac/Nfix/Kmt2a/Cyp19a1/Bbs4/Lca5",42
"GO:0006874","intracellular calcium ion homeostasis","46/2081","316/28564",5.5748570969295e-06,0.000220740618242251,0.000164467648621061,"Bok/Adora1/Atg5/Cdh23/Jsrp1/Anxa6/Atp2a3/Prkca/Calm1/Slc24a4/Ryr2/Vdr/Thada/Lhcgr/Diaph1/Plce1/Grin1/Abl1/Cacnb4/Slc24a5/Plcb1/Jph2/Vapb/Tmem38b/Edn2/Plch2/Wfs1/Gpr12/Itpr1/Atp2b2/Cacna1c/Itpr2/Apoe/Tex101/Sv2b/Nucb2/Prkcb/Atp2a1/Tpcn2/Slc10a7/Cacna1a/Jph3/Disc1/Npsr1/Thy1/Nptn",46
"GO:0048638","regulation of developmental growth","55/2081","405/28564",6.10553210901301e-06,0.000237955921568025,0.000177294288687735,"Dusp10/Kcnk2/Ikzf1/Bcl11a/Sh3pxd2b/Wwc1/Fstl4/Rai1/Pafah1b1/Mapt/Rnf157/Ahr/Agr2/Dio3/Jarid2/Map1b/Atp8a2/Ptk2/Sema5b/Gsk3b/Prkn/Cpne5/Ptprs/Nedd4l/Slit1/Gpam/Adrb1/Olfm1/Abl1/Atrn/Plcb1/Gnas/Cdh4/Mir133a-2/Sgip1/Fgfr3/Tgfbr3/Acacb/Tbx5/Plxna4/Foxp1/Cacna1c/Ccnd2/Apoe/Megf8/Myod1/Syt17/Gpat4/Nkd1/Mt3/Cdh1/Disc1/Nrp1/Bbs4/Cacna2d2",55
"GO:0150115","cell-substrate junction organization","22/2081","106/28564",6.66611424680112e-06,0.000257111681104599,0.000191566708297764,"Map4k4/Tns1/Lamc1/Ptprk/Bcr/Itgb1bp1/Pik3r1/Mmp14/Ptk2/Rock1/Abl1/Src/S100a10/Col16a1/Wnt4/Coro1c/Ptpn11/Iqsec1/Nrp1/Thy1/Coro2b/Smad3",22
"GO:0006836","neurotransmitter transport","36/2081","225/28564",6.85603394157497e-06,0.000263073797222083,0.000196008913934664,"Kmo/Stxbp5/Doc2b/Rph3al/Prkca/Trim9/Cplx2/Ntrk2/Slc18a3/Lrrk2/Prkn/Slc22a2/Slc22a1/Nrxn1/Syt12/Sptbn2/Nrxn2/Syt7/Cacna1b/Cacnb4/Vps18/Kcnc4/Slc1a7/Slc6a9/Nos1/Wnt7a/Slc6a11/Slc6a1/Slc6a13/Grik5/Slc17a6/Mctp2/Sv2b/Prkcb/Cacna1a/Snap91",36
"GO:0030098","lymphocyte differentiation","62/2081","478/28564",7.24494901545649e-06,0.000272380810459889,0.000202943308678577,"Zap70/Fzd7/Ctla4/Dock10/Rc3h1/Tnfsf18/Dusp10/Atg5/Lilrb4b/Ikzf1/Bcl11a/Il9r/Dock2/Fnip1/Hs1bp3/Ahr/Zfp36l1/Jag2/Sox4/Cd83/Gadd45g/Nfil3/Pik3r1/Mmp14/St3gal1/Arid1b/Pknox1/Pglyrp2/H2-Aa/Plcl2/Socs5/Msh2/Zeb1/Egr1/Ptpn2/Nfatc1/Gata3/Abl1/Mertk/Actl6a/Ntrk1/Rorc/Notch2/Lepr/Zc3h12a/Runx3/Wnt4/Dtx1/Card11/Actb/Gimap5/Gimap3/Foxp1/Lig4/Tnfsf13b/Gas6/Lyl1/Irf8/Kmt2a/Zbtb16/Smarcc1/Btk",62
"GO:0001570","vasculogenesis","21/2081","99/28564",7.49253906774048e-06,0.000278872304101301,0.000207779938673287,"Ackr3/Cd34/Zfp36l1/Itgb8/Ntrk2/Angpt1/Ptk2/Wnt7b/T/Cul7/Eng/Rapgef2/Epha2/Tgfbr3/Asb4/Wnt7a/Prok2/Ceacam1/Tead2/Adm/Nrp1",21
"GO:0070588","calcium ion transmembrane transport","48/2081","339/28564",7.58791535604957e-06,0.000280612704619103,0.000209076662326148,"Atg5/Jsrp1/Atp2a3/Vmp1/Cacna1g/Pik3cg/Ahr/Calm1/Slc24a4/Ryr2/Catsper3/Cacna1d/Ednrb/Cacna1i/Lhcgr/Diaph1/Plce1/Adrb1/Cacna1b/Grin1/Abl1/Cacnb4/Slc24a5/Plcb1/Jph2/Tmem38b/Slc9a1/Plch2/Bhlha15/Gimap5/Gimap3/Adcyap1r1/Dysf/Itpr1/Atp2b2/Cacna1c/Cacna2d4/Itpr2/Tex101/Trpm1/Atp2a1/Tpcn2/Gas6/Cacna1a/Jph3/Npsr1/Thy1/Cacna2d2",48
"GO:0035176","social behavior","16/2081","63/28564",8.11644458200562e-06,0.00029762962299729,0.000221755491327911,"Nr2e1/Avpr1a/Peg13/Shank3/Gnb1l/Kalrn/Nrxn1/Nrxn2/Grin1/Ucn/Gabrb3/Kcnq1/Shank2/Nfix/Bbs4/Ulk4",16
"GO:0048469","cell maturation","36/2081","227/28564",8.39941193559031e-06,0.000302054214727219,0.000225052130631199,"Tfcp2l1/L3mbtl3/Bcl11a/Pmp22/Hif1a/Catsper3/Ednrb/Lrrk2/Gsk3b/Sox8/Anks1/Tcp11/Catsperd/Epas1/Nrxn1/Kcnip2/Gata3/Lhx6/Plcb1/Fam210b/Runx3/Epha8/Pebp1/Bhlha15/Gata2/Grip2/Ret/Pde3a/Ercc2/Cdkn1c/Gpat4/Nfix/Fem1b/Iqcf1/Slc22a14/Btk",36
"GO:0042692","muscle cell differentiation","60/2081","460/28564",8.49656950094856e-06,0.000302624226627086,0.000225476830523787,"Fer1l5/Fzd7/Hdac4/Csrp1/Lamc1/Smyd3/Atg5/Popdc3/Lrrc10/Dock2/Pmp22/Kdm6b/Dpf3/Rarb/Dusp29/Ldb3/Mmp14/Nfatc4/Ednrb/Adgrb1/Mrtfa/Wnt7b/Mrtfb/Hira/Fbxo40/Gsk3b/T/Mymx/Hdgfl2/Zeb1/Fhod3/Alpk2/Nfatc1/Pgm5/Adrb1/Rxra/Plpp7/Eng/Cacnb4/Tanc1/Pdlim5/Slc9a1/Wnt4/Msx1/Tbx5/Bhlha15/Flnc/Dysf/Foxp1/Prok2/Ccnd2/Tshz3/Myod1/Adm/Tnnt3/Fbxo22/Neo1/Tpm1/Cacna2d2/Agtr2",60
"GO:0009582","detection of abiotic stimulus","26/2081","140/28564",8.71081837601983e-06,0.000307156682761883,0.000228853836572352,"Serpine2/Adora1/Asic2/Tac4/Ngfr/Jup/Slc24a4/Opn4/Rgr/Atp8a2/Sema5b/Slc12a2/Piezo2/Cacnb4/Ntrk1/Gpr88/Whrn/Otop1/Tac1/Atp2b2/Cacna2d4/Kcna1/Hpn/Arrb1/Kcnq1/Ano1",26
"GO:0099565","chemical synaptic transmission, postsynaptic","23/2081","116/28564",9.26496693119923e-06,0.000321491402788288,0.000239534234748083,"Adora1/Oprm1/Sez6/Ngfr/Baiap2/Shank3/Lrrk2/Gsk3b/Grik1/Prkn/Tbc1d24/Nrxn1/Adrb1/Grin1/Chrna4/Cux2/Grid2/Wnt7a/Grip2/Grik5/Gabrb3/Igsf9b/Insyn1",23
